no,gender,age,height,weight,bmi,season,preference,sensitivity,environment,date,time,room,thermal sensation,thermal comfort ,thermal preference,ta,hr,griffith
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/7/25,16:30:00,6,2.3,0.0,1.0,27.9,63.3,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/7/25,17:00:00,6,2.3,0.0,0.0,28.0,62.5,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/7/25,17:30:00,6,2.1,0.0,0.0,28.0,63.0,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/7/25,18:00:00,6,2.1,0.0,0.0,27.9,63.0,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,09:00:00,6,-0.5,1.0,0.0,25.0,65.1,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,09:30:00,6,-0.5,1.0,0.0,24.0,64.7,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,10:00:00,6,0.0,1.0,0.0,24.3,63.5,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,10:30:00,6,0.0,1.0,0.0,24.4,66.4,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,11:00:00,6,-0.5,1.0,0.0,24.1,66.0,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,11:30:00,6,0.0,1.0,0.0,24.0,64.9,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,12:00:00,6,0.0,1.0,0.0,24.3,64.0,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,14:30:00,6,2.3,0.0,-1.0,27.2,60.4,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,15:00:00,6,2.4,0.0,-1.0,27.6,59.3,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,15:30:00,6,2.4,0.0,-1.0,27.9,59.2,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,16:00:00,6,2.2,0.0,0.0,28.2,58.6,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,16:30:00,6,2.0,1.0,0.0,28.5,57.6,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,17:00:00,6,2.3,0.0,-1.0,28.5,57.2,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,17:30:00,6,2.2,0.0,-1.0,28.4,56.4,1.16
32,0,23,156.0,57.0,23.42,summer,0,1,-1,2021/8/1,18:00:00,6,2.0,0.0,0.0,28.4,56.7,1.16
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,10:00:00,6,1.0,1.0,1.0,26.5,13.1,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,10:30:00,6,1.0,1.0,1.0,24.7,14.5,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,11:00:00,6,0.5,1.0,2.0,24.3,15.2,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,11:30:00,6,1.0,0.0,1.0,24.1,15.6,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,12:00:00,6,1.0,0.0,1.0,24.1,15.9,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,14:30:00,6,0.0,1.0,2.0,24.5,14.9,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,15:00:00,6,1.0,0.0,1.0,24.9,15.0,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,15:30:00,6,0.5,1.0,2.0,25.2,15.5,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,16:00:00,6,1.5,0.0,1.0,25.4,15.5,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,16:30:00,6,2.0,0.0,1.0,25.5,15.7,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,17:00:00,6,2.0,0.0,1.0,25.3,16.0,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,17:30:00,6,3.0,0.0,1.0,25.1,16.0,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,9:00:00,6,0.0,1.0,2.0,24.5,12.5,0.57
33,0,27,165.0,48.0,17.63,winter,1,0,1,2021/1/13,9:30:00,6,0.5,1.0,1.0,26.1,12.5,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,09:00:00,5,1.0,1.0,-1.0,23.0,52.3,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,09:30:00,5,0.0,1.0,0.0,23.4,52.6,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,10:00:00,5,-0.5,1.0,0.0,23.4,52.3,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,10:30:00,5,-0.5,1.0,0.0,23.7,51.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,11:00:00,5,-1.0,0.0,1.0,23.9,50.9,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,11:30:00,5,-0.5,1.0,0.0,24.5,52.2,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,12:00:00,5,-0.5,0.0,1.0,24.9,54.8,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,14:30:00,5,1.0,0.0,-1.0,24.9,61.0,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,15:00:00,5,1.5,0.0,-1.0,25.8,58.6,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,15:30:00,5,2.0,0.0,-1.0,26.3,59.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,16:00:00,5,2.5,0.0,-1.0,26.9,57.7,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,16:30:00,5,3.0,0.0,-1.0,27.1,57.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,17:00:00,5,3.0,0.0,-1.0,27.2,57.2,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,17:30:00,5,3.0,0.0,-1.0,26.9,58.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/27,18:00:00,5,2.5,0.0,-1.0,26.0,60.8,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,10:30:00,1,0.5,1.0,0.0,24.8,65.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,11:00:00,1,-0.5,1.0,1.0,24.8,65.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,16:30:00,1,-1.0,0.0,1.0,21.9,63.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,17:00:00,1,-1.5,0.0,1.0,22.0,64.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,17:30:00,1,-1.0,1.0,0.0,23.8,63.9,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,18:30:00,1,-0.5,1.0,1.0,24.6,64.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,19:00:00,1,0.0,1.0,0.0,24.6,65.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,19:30:00,1,0.0,1.0,0.0,24.7,64.5,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,20:00:00,1,0.0,1.0,0.0,24.7,63.8,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,20:30:00,1,0.0,1.0,0.0,24.8,63.3,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,21:00:00,1,0.0,1.0,0.0,24.8,62.7,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,21:30:00,1,0.0,1.0,0.0,24.8,62.2,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,22:00:00,1,-0.5,1.0,1.0,24.9,62.0,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/29,22:30:00,1,-1.0,1.0,1.0,24.7,61.7,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,09:00:00,5,-0.5,1.0,0.0,25.8,54.7,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,09:30:00,5,-1.0,1.0,1.0,24.0,54.2,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,10:00:00,5,-1.5,0.0,1.0,23.9,53.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,10:30:00,5,-2.0,0.0,1.0,23.0,57.9,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,11:00:00,5,-3.0,0.0,1.0,23.6,54.5,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,11:30:00,5,-1.5,0.0,1.0,24.6,56.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,12:00:00,5,-2.0,0.0,1.0,24.3,58.2,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,14:30:00,5,-1.0,0.0,1.0,23.2,60.0,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,15:00:00,5,-1.5,0.0,1.0,23.5,59.3,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,15:30:00,5,0.0,1.0,0.0,25.2,57.4,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,16:00:00,5,0.0,1.0,0.0,25.8,56.7,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,16:30:00,5,0.0,1.0,0.0,26.1,56.5,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,17:00:00,5,0.0,1.0,0.0,26.4,57.1,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,17:30:00,5,0.0,1.0,0.0,26.7,56.6,0.57
33,0,27,165.0,48.0,17.63,summer,1,1,0,2021/7/31,18:00:00,5,-0.5,0.0,1.0,26.7,56.5,0.57
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,10:00:00,4,0.0,1.0,2.0,23.0,17.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,10:30:00,4,0.0,1.0,2.0,23.6,20.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,11:00:00,4,-1.0,1.0,3.0,23.8,20.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,11:30:00,4,-1.0,1.0,3.0,24.1,21.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,12:00:00,4,-1.0,1.0,3.0,23.9,20.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,14:30:00,4,0.0,1.0,2.0,24.2,19.2,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,15:00:00,4,0.0,1.0,2.0,24.5,19.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,15:30:00,4,0.0,1.0,2.0,24.7,20.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,16:00:00,4,-1.0,1.0,3.0,24.6,18.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,16:30:00,4,-1.0,1.0,3.0,24.5,19.5,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,17:00:00,4,2.0,0.0,1.0,26.7,18.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,17:30:00,4,2.0,0.0,1.0,28.0,17.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,9:00:00,4,0.0,1.0,2.0,22.7,17.0,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/15,9:30:00,4,0.0,1.0,2.0,23.1,17.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,10:00:00,5,0.0,1.0,2.0,23.5,19.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,10:30:00,5,0.0,1.0,2.0,23.8,19.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,11:00:00,5,0.0,1.0,2.0,24.0,19.8,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,11:30:00,5,0.0,1.0,2.0,24.1,20.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,12:00:00,5,0.0,1.0,2.0,24.2,20.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,14:30:00,5,1.0,1.0,2.0,23.9,18.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,15:00:00,5,2.0,0.0,1.0,24.5,18.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,15:30:00,5,2.0,0.0,1.0,25.1,18.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,16:00:00,5,1.0,1.0,1.0,25.0,19.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,16:30:00,5,0.0,1.0,2.0,24.9,20.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,17:00:00,5,0.0,1.0,2.0,24.9,20.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,17:30:00,5,-1.0,1.0,3.0,24.8,20.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,9:00:00,5,0.0,1.0,2.0,22.8,16.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/16,9:30:00,5,0.0,1.0,2.0,23.2,18.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,10:00:00,4,1.0,1.0,1.0,23.0,16.8,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,10:30:00,4,0.0,1.0,2.0,23.4,17.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,11:00:00,4,1.5,0.0,1.0,25.6,15.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,11:30:00,4,2.5,0.0,1.0,26.6,15.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,12:00:00,4,2.5,0.0,1.0,27.1,14.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,14:30:00,4,2.5,0.0,1.0,27.5,11.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,15:00:00,4,3.0,0.0,1.0,27.9,13.2,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,15:30:00,4,2.5,0.0,1.0,27.6,11.0,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,16:00:00,4,2.0,0.0,1.0,25.9,11.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,16:30:00,4,1.0,1.0,1.0,25.9,15.2,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,17:00:00,4,0.5,1.0,1.0,25.8,16.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,17:30:00,4,0.5,1.0,1.0,25.6,16.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,9:00:00,4,0.0,1.0,2.0,22.1,13.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/17,9:30:00,4,1.0,1.0,2.0,22.5,14.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,10:00:00,5,0.0,1.0,2.0,23.1,17.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,10:30:00,5,-1.0,0.0,3.0,23.3,17.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,11:00:00,5,0.5,1.0,2.0,24.4,16.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,11:30:00,5,0.5,1.0,2.0,24.8,16.8,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,12:00:00,5,0.5,1.0,2.0,25.1,17.0,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,14:30:00,5,0.5,0.0,1.0,25.8,14.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,15:00:00,5,1.0,0.0,1.0,25.4,16.3,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,15:30:00,5,1.0,0.0,1.0,25.3,17.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,16:00:00,5,0.5,1.0,2.0,25.2,18.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,16:30:00,5,0.5,1.0,2.0,25.1,18.0,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,17:00:00,5,0.0,1.0,2.0,25.1,18.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,17:30:00,5,0.0,1.0,2.0,25.0,18.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,9:00:00,5,0.0,1.0,2.0,22.5,14.9,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/18,9:30:00,5,0.0,1.0,2.0,22.9,16.7,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,10:00:00,6,-1.0,1.0,3.0,22.4,15.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,10:30:00,6,-1.0,1.0,3.0,23.9,14.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,11:00:00,6,0.0,1.0,3.0,27.1,12.2,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,11:30:00,6,0.0,1.0,3.0,25.3,14.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,12:00:00,6,0.0,1.0,3.0,26.0,14.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,14:30:00,6,0.0,1.0,2.0,26.3,13.4,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,15:00:00,6,1.0,1.0,2.0,26.9,13.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,15:30:00,6,1.0,1.0,1.0,27.5,13.1,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,16:00:00,6,1.0,1.0,2.0,24.0,16.5,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,16:30:00,6,0.0,1.0,2.0,23.1,17.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,17:00:00,6,0.0,1.0,2.0,22.7,18.5,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,17:30:00,6,-1.0,1.0,3.0,22.4,18.5,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,9:00:00,6,-1.0,1.0,3.0,17.1,18.6,1.21
34,0,24,164.0,52.0,19.33,winter,-1,1,0,2021/1/9,9:30:00,6,-1.0,1.0,3.0,18.4,19.8,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,09:00:00,5,-1.0,1.0,0.0,23.9,63.4,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,09:30:00,5,-1.0,1.0,0.0,23.2,61.8,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,10:00:00,5,0.0,1.0,0.0,22.8,60.7,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,10:30:00,5,-2.0,1.0,1.0,23.0,59.6,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,11:00:00,5,0.0,1.0,-1.0,24.5,59.1,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,11:30:00,5,0.0,1.0,0.0,25.4,57.6,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,12:00:00,5,0.0,1.0,0.0,25.8,57.8,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,14:30:00,5,1.0,1.0,-1.0,26.3,61.3,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,15:00:00,5,2.0,0.0,-1.0,26.5,61.0,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,15:30:00,5,2.0,0.0,-1.0,26.7,61.5,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,16:00:00,5,2.0,0.0,-1.0,27.2,61.9,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,16:30:00,5,2.0,0.0,-1.0,27.4,61.7,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,17:00:00,5,1.0,1.0,-1.0,27.5,61.5,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,17:30:00,5,1.0,1.0,-1.0,27.3,62.2,1.21
34,0,24,164.0,53.0,19.71,summer,-1,1,-1,2021/7/25,18:00:00,5,2.0,0.0,-1.0,27.3,62.6,1.21
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,10:00:00,4,2.4,0.0,1.0,29.4,13.6,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,10:30:00,4,1.8,0.0,1.0,27.7,15.9,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,11:00:00,4,1.0,1.0,1.0,26.9,16.8,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,11:30:00,4,1.0,1.0,1.0,26.4,17.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,12:00:00,4,0.5,1.0,1.0,26.1,17.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,14:30:00,4,1.0,1.0,1.0,25.3,14.1,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,15:00:00,4,1.2,0.0,1.0,29.3,13.2,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,15:30:00,4,2.2,0.0,1.0,30.3,13.8,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,16:00:00,4,2.3,0.0,1.0,30.9,13.9,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,16:30:00,4,2.4,0.0,1.0,31.2,13.5,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,17:00:00,4,2.3,0.0,1.0,30.7,13.7,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,17:30:00,4,2.0,0.0,1.0,31.0,13.7,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/10,9:30:00,4,2.2,0.0,1.0,28.8,12.9,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,10:00:00,5,0.0,1.0,2.0,22.9,16.6,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,10:30:00,5,0.1,1.0,2.0,23.7,16.2,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,11:00:00,5,-0.1,1.0,2.0,24.3,16.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,11:30:00,5,0.1,1.0,2.0,24.8,16.5,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,12:00:00,5,-0.1,1.0,2.0,25.1,16.5,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,14:30:00,5,0.5,1.0,1.0,25.6,14.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,15:00:00,5,0.1,1.0,2.0,25.8,15.2,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,15:30:00,5,0.2,1.0,2.0,25.9,16.0,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,16:00:00,5,0.1,1.0,2.0,25.6,17.0,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,16:30:00,5,0.0,1.0,2.0,25.4,17.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,17:00:00,5,0.0,1.0,2.0,25.3,18.0,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,17:30:00,5,-0.1,1.0,2.0,25.2,18.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/13,9:30:00,5,0.2,1.0,2.0,22.6,16.3,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,10:00:00,4,-0.5,1.0,2.0,23.8,21.2,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,10:30:00,4,-0.2,1.0,2.0,24.0,21.3,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,11:00:00,4,0.0,1.0,2.0,24.3,22.5,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,11:30:00,4,0.0,1.0,2.0,24.5,23.5,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,12:00:00,4,0.0,1.0,2.0,24.6,22.9,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,14:30:00,4,0.2,1.0,1.0,23.4,18.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,15:00:00,4,0.5,1.0,1.0,25.6,19.0,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,15:30:00,4,0.2,1.0,1.0,26.6,19.1,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,16:00:00,4,0.1,1.0,2.0,26.2,20.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,16:30:00,4,0.3,1.0,1.0,25.9,20.9,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,17:00:00,4,0.4,1.0,1.0,25.7,21.4,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,17:30:00,4,0.0,1.0,2.0,25.6,22.0,2.4
35,0,22,163.0,60.0,22.58,winter,-1,1,0,2021/1/16,9:30:00,4,-0.5,1.0,2.0,23.4,20.2,2.4
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,10:00:00,5,0.0,1.0,2.0,23.5,19.1,1.28
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,10:30:00,5,0.0,1.0,2.0,23.8,19.7,1.28
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,11:00:00,5,0.0,1.0,2.0,24.0,19.8,1.28
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,11:30:00,5,0.0,1.0,2.0,24.1,20.1,1.28
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,12:00:00,5,0.0,1.0,2.0,24.2,20.1,1.28
36,1,23,182.0,75.7,22.85,winter,1,0,0,2021/1/16,14:30:00,5,0.0,1.0,2.0,23.9,18.1,1.28
